,ATM,Total,OK,criticidad
5724,A991,1089100.0,OK,
5725,A992,1073400.0,OK,
5726,A993,1742300.0,OK,
5727,E198,737960.0,OK,
5728,E199,669280.0,OK,
5729,8894,1709800.0,OK,
5730,8942,1757500.0,OK,
5731,4104,388560.0,OK,
5732,9176,166840.0,Fail,
5733,9178,942460.0,OK,
5734,0475,1251900.0,OK,
5735,0478,520100.0,Fail,
5736,0479,1929900.0,OK,
5737,6956,362840.0,Fail,
5738,6999,549120.0,OK,
5739,B838,563040.0,OK,
5740,4021,1884200.0,OK,
5741,6887,947640.0,OK,
5742,C961,340300.0,Fail,
5743,A746,1376600.0,OK,
5744,A747,918300.0,OK,
5745,5704,260860.0,Fail,
5746,8610,455300.0,OK,
5747,B873,1006840.0,OK,
5748,D319,894580.0,OK,
5749,2952,1828700.0,OK,
5750,2969,1737600.0,OK,
5751,6344,1259720.0,OK,
5752,6345,468360.0,OK,
5753,8792,782320.0,OK,
5754,1910,1183300.0,OK,
5755,1916,2045000.0,OK,
5756,6310,1380860.0,OK,
5757,7367,484280.0,OK,
5758,7369,1265880.0,OK,
5759,2223,1258200.0,OK,
5760,3709,1235200.0,OK,
5761,3710,1511300.0,OK,
5762,3955,943000.0,OK,
5763,3956,861900.0,OK,
5764,8580,899340.0,OK,
5765,B094,384520.0,Fail,
5766,5899,1104100.0,OK,
5767,5898,791100.0,OK,
5768,2221,1105600.0,OK,
5769,B641,1270400.0,OK,
5770,5448,673500.0,OK,
5771,6245,632020.0,OK,
5772,6246,1023320.0,OK,
5773,B034,1147960.0,OK,
5774,0403,821100.0,OK,
5775,0405,1519000.0,OK,
5776,5745,461160.0,Fail,
5777,E602,1024220.0,OK,
5778,B769,881200.0,OK,
5779,B770,1983500.0,OK,
5780,5484,568400.0,OK,
5781,D892,908580.0,OK,
5782,0978,1729200.0,OK,
5783,4113,1295340.0,OK,
5784,4203,279280.0,Fail,
5785,E320,842020.0,OK,
5786,E369,328760.0,Fail,
5787,E737,809080.0,OK,
5788,E738,1151560.0,OK,
5789,3669,1161700.0,OK,
5790,3679,1541600.0,OK,
5791,6704,443500.0,Fail,
5792,6721,466760.0,Fail,
5793,E196,552960.0,OK,
5794,5602,1591600.0,OK,
5795,5638,749000.0,OK,
5796,3616,342980.0,Fail,
5797,5675,711880.0,OK,
5798,8121,1512400.0,OK,
5799,8123,848500.0,OK,
5800,4299,600940.0,OK,
5801,6067,924180.0,OK,
5802,6068,256900.0,Fail,
5803,1864,1899600.0,OK,
5804,B978,859100.0,OK,
5805,B979,1647700.0,OK,
5806,2706,755800.0,OK,
5807,8500,539460.0,OK,
5808,B332,995780.0,OK,
5809,D667,481300.0,OK,
5810,0410,1666100.0,OK,
5811,0415,1625000.0,OK,
5812,4462,787050.0,OK,
5813,E604,1100300.0,OK,
5814,E605,1307940.0,OK,
5815,A966,974000.0,OK,
5816,A972,1070800.0,OK,
5817,6247,1418820.0,OK,
5818,6248,646760.0,OK,
5819,7025,1195520.0,OK,
5820,D413,1301780.0,OK,
5821,C283,1468700.0,OK,
5822,C284,430500.0,Fail,
5823,E068,925180.0,OK,
5824,E800,968380.0,OK,
5825,A570,1618500.0,OK,
5826,A571,1476700.0,OK,
5827,A579,1840500.0,OK,
5828,7893,773680.0,OK,
5829,D761,525720.0,OK,
5830,D762,481980.0,OK,
5831,0427,1913000.0,OK,
5832,2230,647300.0,OK,
5833,E491,1199360.0,OK,
5834,E606,993940.0,OK,
5835,0984,985200.0,OK,
5836,0986,1001300.0,OK,
5837,4629,933980.0,OK,
5838,B966,481380.0,OK,
5839,E739,1370940.0,OK,
5840,E740,1244400.0,OK,
5841,3488,596780.0,OK,
5842,6612,420260.0,Fail,
5843,E127,587520.0,OK,
5844,3626,1537800.0,OK,
5845,3627,1546500.0,OK,
5846,6553,634460.0,OK,
5847,6562,764580.0,OK,
5848,3598,698700.0,OK,
5849,3468,756000.0,OK,
5850,5896,898820.0,OK,
5851,8640,931300.0,OK,
5852,9192,326440.0,Fail,
5853,9982,830040.0,OK,
5854,1640,1202000.0,OK,
5855,3628,934000.0,OK,
5856,3629,1521000.0,OK,
5857,3490,454420.0,OK,
5858,3572,698380.0,OK,
5859,D660,689960.0,OK,
5860,3575,822600.0,OK,
5861,3576,1589500.0,OK,
5862,3466,837060.0,OK,
5863,7490,940620.0,OK,
5864,1612,854400.0,OK,
5865,5132,1852900.0,OK,
5866,E678,1211850.0,OK,
5867,3493,1169850.0,OK,
5868,D848,800000.0,OK,
5869,E950,1050480.0,OK,
5870,0079,2137300.0,OK,
5871,3577,1952000.0,OK,
5872,3578,1647200.0,OK,
5873,3467,648020.0,OK,
5874,6725,567680.0,OK,
5875,E161,866840.0,OK,
5876,6507,384300.0,Fail,
5877,6508,990400.0,OK,
5878,3817,775900.0,OK,
5879,6532,938420.0,OK,
5880,7666,943900.0,OK,
5881,8381,401200.0,Fail,
5882,3080,428400.0,OK,
5883,3469,729550.0,OK,
5884,D246,534650.0,OK,
5885,3542,1426000.0,OK,
5886,3543,1484800.0,OK,
5887,2353,589600.0,OK,
5888,3460,379180.0,Fail,
5889,8692,1264960.0,OK,
5890,3631,977000.0,Fail,
5891,3491,1140080.0,OK,
5892,3521,1065980.0,OK,
5893,5792,1211940.0,OK,
5894,D414,1161220.0,OK,
5895,3608,385800.0,Fail,
5896,3609,1274200.0,OK,
5897,3471,589060.0,OK,
5898,3632,1149400.0,OK,
5899,2977,959850.0,OK,
5900,6613,710250.0,OK,
5901,6614,795500.0,OK,
5902,6615,783920.0,OK,
5903,C035,837440.0,OK,
5904,3606,1260600.0,OK,
5905,3607,1208400.0,OK,
5906,3470,1248920.0,OK,
5907,4055,340020.0,Fail,
5908,7852,703480.0,OK,
5909,3544,1135600.0,OK,
5910,3545,749500.0,OK,
5911,3462,515800.0,OK,
5912,4243,922880.0,OK,
5913,8511,798120.0,OK,
5914,9511,156600.0,Fail,
5915,9514,927200.0,OK,
5916,2901,449280.0,Fail,
5917,9515,469800.0,Fail,
5918,1201,444800.0,Fail,
5919,1217,1518500.0,OK,
5920,3303,1487500.0,OK,
5921,3310,1506300.0,OK,
5922,3311,1518500.0,OK,
5923,3313,1350400.0,OK,
5924,3314,1649900.0,OK,
5925,3681,532600.0,Fail,
5926,6724,870420.0,OK,
5927,6727,820940.0,OK,
5928,6739,754760.0,OK,
5929,6752,710500.0,OK,
5930,E955,785900.0,OK,
5931,A407,1683100.0,OK,
5932,A408,1496800.0,OK,
5933,7758,789440.0,OK,
5934,D849,738750.0,OK,
5935,D943,666450.0,OK,
5936,E381,1069800.0,OK,
5937,6045,1335000.0,OK,
5938,6046,922600.0,OK,
5939,6006,1092640.0,OK,
5940,6086,1195280.0,OK,
5941,8417,1152200.0,OK,
5942,8418,1598200.0,OK,
5943,8415,573980.0,OK,
5944,8668,678260.0,OK,
5945,0234,1882300.0,OK,
5946,0236,1858600.0,OK,
5947,2872,1014800.0,OK,
5948,6087,700320.0,OK,
5949,6611,762000.0,OK,
5950,E411,512860.0,OK,
5951,E837,740520.0,OK,
5952,E904,1076660.0,OK,
5953,7359,1713400.0,OK,
5954,7364,1585500.0,OK,
5955,7880,162400.0,Fail,
5956,D009,292480.0,Fail,
5957,E836,448520.0,Fail,
5958,5669,1030400.0,OK,
5959,8602,1065400.0,OK,
5960,8434,1008060.0,OK,
5961,8787,1080700.0,OK,
5962,7605,1209200.0,OK,
5963,7621,989900.0,OK,
5964,9956,718140.0,OK,
5965,D010,1330360.0,OK,
5966,D171,785140.0,OK,
5967,6004,1636800.0,OK,
5968,6005,1842800.0,OK,
5969,2992,613480.0,OK,
5970,6958,754280.0,OK,
5971,6959,1274640.0,OK,
5972,6960,1271800.0,OK,
5973,9164,479540.0,OK,
5974,A231,1308580.0,OK,
5975,E949,1199180.0,OK,
5976,A430,1526200.0,OK,
5977,A431,1392600.0,OK,
5978,2796,680760.0,OK,
5979,9399,551960.0,OK,
5980,D159,898540.0,OK,
5981,0326,625800.0,OK,
5982,3494,297540.0,Fail,
5983,3639,1037100.0,OK,
5984,3640,523550.0,Fail,
5985,0325,702800.0,OK,
5986,3495,463300.0,Fail,
5987,B248,578600.0,Fail,
5988,B249,341600.0,Fail,
5989,3146,460820.0,Fail,
5990,D483,1061720.0,OK,
5991,B252,1679600.0,OK,
5992,B253,1630500.0,OK,
5993,5750,546920.0,OK,
5994,8579,1270580.0,OK,
5995,D485,1165700.0,OK,
5996,4452,1307000.0,OK,
5997,4816,1037820.0,OK,
5998,6261,1045240.0,OK,
5999,9532,1026600.0,OK,
6000,9534,1128800.0,OK,
6001,3379,717020.0,OK,
6002,4608,496720.0,Fail,
6003,7350,388140.0,Fail,
6004,9573,770140.0,OK,
6005,0278,610550.0,OK,
6006,0370,1291500.0,OK,
6007,0391,1726100.0,OK,
6008,0395,841100.0,OK,
6009,9513,435220.0,Fail,
6010,D320,648860.0,OK,
6011,D321,734200.0,OK,
6012,A974,1613000.0,OK,
6013,A975,1715800.0,OK,
6014,A976,1289700.0,OK,
6015,A977,462200.0,Fail,
6016,A978,756200.0,OK,
6017,D391,852380.0,OK,
6018,D392,712740.0,OK,
6019,D393,948700.0,OK,
6020,D394,797660.0,OK,
6021,B548,1049900.0,OK,
6022,B549,1039900.0,OK,
6023,3510,873820.0,OK,
6024,8521,903640.0,OK,
6025,C525,530220.0,OK,
6026,D806,973000.0,OK,
6027,B538,589000.0,OK,
6028,B539,458300.0,Fail,
6029,3689,656600.0,OK,
6030,A060,812480.0,OK,
6031,D805,975700.0,OK,
6032,A750,1746300.0,OK,
6033,A751,1911000.0,OK,
6034,A963,1167800.0,OK,
6035,D322,599300.0,OK,
6036,D389,609900.0,OK,
6037,D390,578380.0,OK,
6038,A810,397100.0,Fail,
6039,A811,988200.0,OK,
6040,A812,840800.0,OK,
6041,D353,576000.0,OK,
6042,D354,536920.0,OK,
6043,A752,2267200.0,OK,
6044,A753,2266900.0,OK,
6045,5955,799440.0,OK,
6046,8558,284580.0,Fail,
6047,D323,1101260.0,OK,
6048,E964,1398860.0,OK,
6049,A528,1311800.0,OK,
6050,A529,1336800.0,OK,
6051,3465,793540.0,OK,
6052,5948,1252520.0,OK,
6053,D242,1152580.0,OK,
6054,D243,1070320.0,OK,
6055,B254,2004800.0,OK,
6056,B255,1076800.0,OK,
6057,5758,1052520.0,OK,
6058,8650,777540.0,OK,
6059,D356,1080920.0,OK,
6060,A754,415300.0,Fail,
6061,A755,641400.0,OK,
6062,4163,455500.0,Fail,
6063,4676,628000.0,OK,
6064,D324,827980.0,OK,
6065,E982,935180.0,OK,
6066,A756,1225500.0,OK,
6067,A757,1202000.0,OK,
6068,6827,258420.0,Fail,
6069,6828,862220.0,OK,
6070,D707,418120.0,OK,
6071,B256,1387900.0,OK,
6072,B257,1872500.0,OK,
6073,3666,560580.0,OK,
6074,8639,1054540.0,OK,
6075,D486,673660.0,OK,
6076,A758,1099350.0,OK,
6077,A759,1268200.0,OK,
6078,3239,500780.0,Fail,
6079,3360,735760.0,OK,
6080,4705,759380.0,OK,
6081,D326,781140.0,OK,
6082,B260,1200300.0,OK,
6083,B261,707900.0,OK,
6084,5482,789540.0,OK,
6085,E257,559560.0,OK,
6086,E258,983920.0,OK,
6087,A760,1233900.0,OK,
6088,A761,1182800.0,OK,
6089,A762,560450.0,OK,
6090,D327,635520.0,OK,
6091,D328,563300.0,OK,
6092,D329,542520.0,OK,
6093,B262,400000.0,OK,
6094,B264,331900.0,Fail,
6095,E259,910640.0,OK,
6096,E979,659400.0,OK,
6097,B268,1369600.0,OK,
6098,B269,2047600.0,OK,
6099,8754,921680.0,OK,
6100,C526,843760.0,OK,
6101,D600,801800.0,OK,
6102,B270,1848900.0,OK,
6103,B271,701900.0,OK,
6104,3306,242460.0,Fail,
6105,4596,262280.0,Fail,
6106,9854,403320.0,Fail,
6107,E261,426560.0,Fail,
6108,E840,1288980.0,OK,
6109,2895,1277300.0,OK,
6110,A961,1112000.0,OK,
6111,A962,1824800.0,OK,
6112,A994,1714900.0,OK,
6113,2875,807220.0,OK,
6114,E200,724720.0,OK,
6115,E201,809860.0,OK,
6116,B530,1561100.0,OK,
6117,B531,878400.0,OK,
6118,5798,310360.0,Fail,
6119,D803,645220.0,OK,
6120,0688,1581400.0,OK,
6121,B532,1149300.0,OK,
6122,B533,1053600.0,OK,
6123,2975,261340.0,Fail,
6124,5230,625740.0,OK,
6125,D750,761220.0,OK,
6126,E664,892140.0,OK,
6127,E794,824440.0,OK,
6128,A763,1960400.0,OK,
6129,A764,1982800.0,OK,
6130,A765,1737600.0,OK,
6131,7856,579300.0,OK,
6132,D330,1175380.0,OK,
6133,D331,763440.0,OK,
6134,D379,716700.0,OK,
6135,B276,400050.0,Fail,
6136,D488,451080.0,Fail,
6137,3356,2088300.0,OK,
6138,3397,1601300.0,OK,
6139,3412,244500.0,Fail,
6140,3421,417300.0,Fail,
6141,8519,1695600.0,OK,
6142,8522,2147200.0,OK,
6143,9153,632480.0,OK,
6144,9154,588300.0,Fail,
6145,3625,811540.0,OK,
6146,4070,907700.0,OK,
6147,6347,852840.0,OK,
6148,9255,629280.0,OK,
6149,9269,525380.0,OK,
6150,9273,369380.0,Fail,
6151,3272,1256000.0,OK,
6152,3277,1652600.0,OK,
6153,6538,905300.0,OK,
6154,A950,1555500.0,OK,
6155,A951,539600.0,Fail,
6156,D386,839620.0,OK,
6157,D387,840060.0,OK,
6158,D388,952080.0,OK,
6159,A943,1849000.0,OK,
6160,A944,1592600.0,OK,
6161,A945,1260900.0,OK,
6162,D384,650760.0,OK,
6163,D385,1022540.0,OK,
6164,B278,1600800.0,OK,
6165,B279,1320300.0,OK,
6166,3634,873180.0,OK,
6167,D489,1355220.0,OK,
6168,4497,1791500.0,OK,
6169,B280,635600.0,OK,
6170,B281,1492600.0,OK,
6171,4522,845160.0,OK,
6172,4523,702020.0,OK,
6173,E264,1360560.0,OK,
6174,B508,1949800.0,OK,
6175,B509,1113600.0,OK,
6176,4793,1343040.0,OK,
6177,B690,353260.0,Fail,
6178,D604,1384360.0,OK,
6179,B807,1660700.0,OK,
6180,B808,1590700.0,OK,
6181,4069,878660.0,OK,
6182,8679,287080.0,Fail,
6183,B779,361540.0,Fail,
6184,D914,312120.0,Fail,
6185,8127,1285500.0,OK,
6186,8129,1661300.0,OK,
6187,3163,561260.0,OK,
6188,3489,578220.0,OK,
6189,6069,553180.0,OK,
6190,A499,831180.0,OK,
6191,B984,1011100.0,OK,
6192,B985,1937100.0,OK,
6193,4082,414060.0,Fail,
6194,D670,244600.0,Fail,
6195,E998,1277920.0,OK,
6196,1949,786600.0,OK,
6197,1982,954300.0,OK,
6198,C289,1190100.0,OK,
6199,C290,797500.0,OK,
6200,4592,688020.0,OK,
6201,9705,547320.0,OK,
6202,E071,1091700.0,OK,
6203,E965,904140.0,OK,
6204,E997,904500.0,OK,
6205,2276,670500.0,OK,
6206,2287,820800.0,OK,
6207,2290,1238800.0,OK,
6208,B292,1241500.0,OK,
6209,2296,903200.0,OK,
6210,7090,1225400.0,OK,
6211,C118,1374140.0,OK,
6212,D492,1131120.0,OK,
6213,2358,461900.0,Fail,
6214,B294,1895400.0,OK,
6215,B295,1289700.0,OK,
6216,2361,537900.0,OK,
6217,3177,704700.0,OK,
6218,D494,756620.0,OK,
6219,B617,992200.0,OK,
6220,B618,1959800.0,OK,
6221,5791,734900.0,OK,
6222,D963,330500.0,Fail,
6223,B701,1774500.0,OK,
6224,B702,655200.0,OK,
6225,3654,581080.0,OK,
6226,4792,336740.0,Fail,
6227,D832,391980.0,Fail,
6228,B296,110800.0,Fail,C
6229,B297,1304900.0,OK,
6230,8773,384720.0,Fail,
6231,A088,1173840.0,OK,
6232,D495,930800.0,OK,
6233,B464,1355900.0,OK,
6234,B465,1356400.0,OK,
6235,D591,529720.0,OK,
6236,1425,128200.0,Fail,C
6237,B744,1502900.0,OK,
6238,B745,1733400.0,OK,
6239,1476,1067360.0,OK,
6240,4715,676900.0,OK,
6241,D875,295500.0,Fail,
6242,1397,1755200.0,OK,
6243,B986,1423700.0,OK,
6244,B987,1945200.0,OK,
6245,2417,656600.0,OK,
6246,8648,947940.0,OK,
6247,9930,822820.0,OK,
6248,D671,991060.0,OK,
6249,B101,1019700.0,OK,
6250,B102,483900.0,OK,
6251,2029,562280.0,OK,
6252,9819,808600.0,OK,
6253,9213,925200.0,OK,
6254,9215,1044600.0,OK,
6255,7957,518200.0,OK,
6256,8751,1326880.0,OK,
6257,9996,428960.0,OK,
6258,9997,475760.0,OK,
6259,B305,1255400.0,OK,
6260,B306,2104200.0,OK,
6261,4681,587360.0,OK,
6262,7231,991220.0,OK,
6263,7523,799320.0,OK,
6264,D498,490080.0,OK,
6265,5107,1061400.0,OK,
6266,5110,1469300.0,OK,
6267,4821,768660.0,OK,
6268,4822,846180.0,OK,
6269,B501,935040.0,OK,
6270,1945,1120900.0,OK,
6271,1946,1086500.0,OK,
6272,4685,635780.0,OK,
6273,4724,641440.0,OK,
6274,4754,406340.0,Fail,
6275,2322,1507100.0,OK,
6276,2325,930600.0,OK,
6277,8845,1095700.0,OK,
6278,8847,881040.0,OK,
6279,8523,1668700.0,OK,
6280,8524,1803500.0,OK,
6281,6348,1384220.0,OK,
6282,C974,1418800.0,OK,
6283,C975,2089300.0,OK,
6284,3381,1252460.0,OK,
6285,5611,967040.0,OK,
6286,E508,969320.0,OK,
6287,E509,1273980.0,OK,
6288,1592,1220500.0,OK,
6289,1594,1832600.0,OK,
6290,4935,1168920.0,OK,
6291,4936,1354740.0,OK,
6292,0083,1611500.0,OK,
6293,0088,1475500.0,OK,
6294,4048,989660.0,OK,
6295,6038,780980.0,OK,
6296,6047,816980.0,OK,
6297,2970,1280100.0,OK,
6298,2973,1076900.0,OK,
6299,2974,979900.0,OK,
6300,6349,537020.0,OK,
6301,6350,507020.0,Fail,
6302,7646,685180.0,OK,
6303,B307,1738300.0,OK,
6304,B308,1198400.0,OK,
6305,5443,596000.0,OK,
6306,8469,695100.0,OK,
6307,9198,184860.0,Fail,
6308,D499,967620.0,OK,
6309,D500,279660.0,Fail,
6310,C977,2120900.0,OK,
6311,C978,1099300.0,OK,
6312,5650,839840.0,OK,
6313,9905,973900.0,OK,
6314,E510,1047920.0,OK,
6315,E511,967900.0,OK,
6316,A654,1316400.0,OK,
6317,A670,436500.0,Fail,
6318,A671,1376500.0,OK,
6319,0937,670880.0,OK,
6320,6249,337860.0,Fail,
6321,6250,826880.0,OK,
6322,6251,422400.0,Fail,
6323,C292,1863800.0,OK,
6324,C293,2047800.0,OK,
6325,C294,2095300.0,OK,
6326,1224,643720.0,OK,
6327,8325,724600.0,OK,
6328,E072,771520.0,OK,
6329,E073,696540.0,OK,
6330,A203,1673500.0,OK,
6331,C979,973900.0,OK,
6332,C980,1958000.0,OK,
6333,C195,1092280.0,OK,
6334,E512,772080.0,OK,
6335,E513,1156760.0,OK,
6336,0167,1648700.0,OK,
6337,0172,1600200.0,OK,
6338,0173,1248800.0,OK,
6339,0784,1760300.0,OK,
6340,6085,1057000.0,OK,
6341,6237,644360.0,OK,
6342,8208,715120.0,OK,
6343,9594,1079100.0,OK,
6344,9599,1545600.0,OK,
6345,9658,1055400.0,OK,
6346,0896,627520.0,OK,
6347,0987,636400.0,OK,
6348,5794,791320.0,OK,
6349,E951,999280.0,OK,
6350,8966,1040000.0,OK,
6351,8971,1561000.0,OK,
6352,8976,369040.0,OK,
6353,8980,450620.0,OK,
6354,E933,1066240.0,OK,
6355,4117,845200.0,OK,
6356,0988,1310500.0,OK,
6357,0991,1490400.0,OK,
6358,2986,1262100.0,OK,
6359,E741,1009640.0,OK,
6360,E742,798020.0,OK,
6361,5971,520000.0,OK,
6362,5979,787700.0,OK,
6363,6019,553300.0,OK,
6364,6020,627750.0,OK,
6365,7890,486180.0,Fail,
6366,D135,558140.0,OK,
6367,D136,419480.0,Fail,
6368,D137,468040.0,Fail,
6369,D138,425740.0,Fail,
6370,1021,437100.0,Fail,
6371,1087,1221600.0,OK,
6372,1089,1923500.0,OK,
6373,1094,1204300.0,OK,
6374,4689,448220.0,OK,
6375,4690,835780.0,OK,
6376,4691,651140.0,OK,
6377,0188,298300.0,Fail,
6378,0189,1423600.0,OK,
6379,0698,150080.0,Fail,
6380,3025,221620.0,Fail,
6381,6443,360620.0,Fail,
6382,8022,1387700.0,OK,
6383,8026,848300.0,OK,
6384,4740,743480.0,OK,
6385,7380,534620.0,OK,
6386,8798,684040.0,OK,
6387,5987,1694100.0,OK,
6388,5988,1470700.0,OK,
6389,7903,700280.0,OK,
6390,7904,888160.0,OK,
6391,C296,835400.0,OK,
6392,4228,866940.0,OK,
6393,E074,607240.0,OK,
6394,E075,907400.0,OK,
6395,1100,724300.0,OK,
6396,1103,887000.0,OK,
6397,4696,555520.0,OK,
6398,3429,1864700.0,OK,
6399,3438,2340000.0,OK,
6400,C456,2003700.0,OK,
6401,C457,753000.0,OK,
6402,C458,767500.0,OK,
6403,3269,1021440.0,OK,
6404,D162,1432580.0,OK,
6405,E181,1427200.0,OK,
6406,E182,1407900.0,OK,
6407,1610,1973500.0,OK,
6408,1616,1683600.0,OK,
6409,1622,1735600.0,OK,
6410,2201,1474900.0,OK,
6411,4937,894100.0,OK,
6412,8401,838980.0,OK,
6413,3791,181500.0,Fail,
6414,7932,1498200.0,OK,
6415,3937,714320.0,OK,
6416,3938,779660.0,OK,
6417,E972,431140.0,Fail,
6418,4287,1084600.0,OK,
6419,8589,1156900.0,OK,
6420,4220,620400.0,OK,
6421,B989,1580300.0,OK,
6422,8547,349760.0,Fail,
6423,D672,786340.0,OK,
6424,D673,463740.0,Fail,
6425,A768,934600.0,OK,
6426,A769,2127900.0,OK,
6427,A770,1900950.0,OK,
6428,8789,826940.0,OK,
6429,C498,1068460.0,OK,
6430,D332,906220.0,OK,
6431,D333,1015840.0,OK,
6432,3798,1192400.0,OK,
6433,3799,822900.0,OK,
6434,3933,1326200.0,OK,
6435,7388,1290560.0,OK,
6436,A233,1837900.0,OK,
6437,A551,847000.0,OK,
6438,A552,1001000.0,OK,
6439,0243,1312680.0,OK,
6440,3228,218500.0,Fail,
6441,D755,305480.0,Fail,
6442,9410,1886600.0,OK,
6443,9422,1759000.0,OK,
6444,3022,284920.0,Fail,
6445,8776,706900.0,OK,
6446,8794,931780.0,OK,
6447,8529,917400.0,OK,
6448,5435,1111100.0,OK,
6449,6351,507600.0,OK,
6450,6352,1038620.0,OK,
6451,C428,639720.0,OK,
6452,4022,1634000.0,OK,
6453,4023,1162400.0,OK,
6454,4025,1985300.0,OK,
6455,4026,407500.0,Fail,
6456,3662,445820.0,Fail,
6457,5595,460680.0,Fail,
6458,6889,601240.0,OK,
6459,6896,607900.0,OK,
6460,1327,1632900.0,OK,
6461,4607,1135950.0,OK,
6462,6813,1928000.0,OK,
6463,5418,548220.0,OK,
6464,7110,324940.0,Fail,
6465,7133,344180.0,Fail,
6466,E314,1112980.0,OK,
6467,C297,1191500.0,OK,
6468,C298,1318000.0,OK,
6469,C299,1097600.0,OK,
6470,3248,737840.0,OK,
6471,4151,693240.0,OK,
6472,E076,994780.0,OK,
6473,E077,1033260.0,OK,
6474,5177,1058400.0,OK,
6475,5178,977400.0,OK,
6476,1512,720960.0,OK,
6477,4907,548940.0,OK,
6478,4908,657560.0,OK,
6479,9160,774400.0,OK,
6480,4967,708900.0,OK,
6481,4968,911200.0,OK,
6482,6936,844880.0,OK,
6483,6938,665540.0,OK,
6484,2295,1252500.0,OK,
6485,2300,880500.0,OK,
6486,8784,1209260.0,OK,
6487,8786,456560.0,Fail,
6488,9335,828040.0,OK,
6489,0747,1802500.0,OK,
6490,0813,1878500.0,OK,
6491,0815,1134000.0,OK,
6492,6550,727500.0,OK,
6493,6554,935160.0,OK,
6494,4029,1259700.0,OK,
6495,4031,1414900.0,OK,
6496,4032,623800.0,OK,
6497,6897,676700.0,OK,
6498,6902,641480.0,OK,
6499,B517,1049400.0,OK,
6500,4034,1283200.0,OK,
6501,4035,1681000.0,OK,
6502,4039,2195700.0,OK,
6503,3515,707640.0,OK,
6504,4704,418680.0,OK,
6505,6903,620000.0,OK,
6506,E903,304640.0,Fail,
6507,0997,1780800.0,OK,
6508,1014,1068700.0,OK,
6509,1015,1533200.0,OK,
6510,8775,703420.0,OK,
6511,E743,561260.0,OK,
6512,E744,436620.0,OK,
6513,A902,909900.0,OK,
6514,A903,873200.0,OK,
6515,3160,552480.0,OK,
6516,D214,848420.0,OK,
6517,1872,1194400.0,OK,
6518,3731,370340.0,Fail,
6519,4983,531260.0,OK,
6520,C073,1607400.0,OK,
6521,3291,806160.0,OK,
6522,D733,141840.0,Fail,
6523,D734,692940.0,OK,
6524,E952,1249440.0,OK,
6525,C981,520100.0,Fail,
6526,C982,1505200.0,OK,
6527,3380,464640.0,Fail,
6528,E514,593240.0,OK,
6529,B703,1180300.0,OK,
6530,B704,1113700.0,OK,
6531,B705,1448600.0,OK,
6532,3179,859120.0,OK,
6533,8704,512920.0,OK,
6534,D833,1388820.0,OK,
6535,A518,793000.0,OK,
6536,B883,1311100.0,OK,
6537,C983,2013600.0,OK,
6538,C984,1457500.0,OK,
6539,0330,773060.0,OK,
6540,E515,859100.0,OK,
6541,0200,2038100.0,OK,
6542,0211,1959600.0,OK,
6543,0215,1923400.0,OK,
6544,0220,1514400.0,OK,
6545,0224,1683100.0,OK,
6546,5642,424900.0,Fail,
6547,6445,708480.0,OK,
6548,6446,648420.0,OK,
6549,7328,695380.0,OK,
6550,8105,1705100.0,OK,
6551,6908,444660.0,Fail,
6552,C117,761150.0,OK,
6553,7307,121500.0,Fail,C
6554,7370,1815800.0,OK,
6555,8690,785400.0,OK,
6556,8691,836240.0,OK,
6557,0482,915800.0,OK,
6558,7045,415860.0,Fail,
6559,7101,512000.0,OK,
6560,7926,1058700.0,OK,
6561,8533,1418900.0,OK,
6562,8536,1498100.0,OK,
6563,8539,1289600.0,OK,
6564,4206,841160.0,OK,
6565,4780,809020.0,OK,
6566,6353,922380.0,OK,
6567,6354,771640.0,OK,
6568,B904,803360.0,OK,
6569,4040,860100.0,OK,
6570,4044,1710800.0,OK,
6571,6911,461240.0,OK,
6572,6912,299620.0,Fail,
6573,0425,719300.0,OK,
6574,0432,1064300.0,OK,
6575,0449,1960600.0,OK,
6576,6757,812680.0,OK,
6577,6939,812960.0,OK,
6578,7104,555120.0,OK,
6579,9765,241440.0,Fail,
6580,0233,1199400.0,OK,
6581,0238,1020300.0,OK,
6582,4131,265400.0,Fail,
6583,6447,374640.0,Fail,
6584,6448,391120.0,OK,
6585,1699,1243100.0,OK,
6586,1756,1434800.0,OK,
6587,4988,439800.0,Fail,
6588,7329,715560.0,OK,
6589,7374,602260.0,OK,
6590,3294,1431800.0,OK,
6591,3299,1259700.0,OK,
6592,3300,1781900.0,OK,
6593,5663,637240.0,OK,
6594,6783,605000.0,OK,
6595,6797,792520.0,OK,
6596,1072,1259600.0,OK,
6597,1077,1754600.0,OK,
6598,1078,1525200.0,OK,
6599,4670,497060.0,OK,
6600,4672,649500.0,OK,
6601,9036,474360.0,OK,
6602,0249,368800.0,Fail,
6603,0265,423900.0,Fail,
6604,0268,294300.0,Fail,
6605,6449,319440.0,Fail,
6606,6450,425720.0,Fail,
6607,9815,423380.0,Fail,
6608,0603,1140900.0,OK,
6609,5057,2042000.0,OK,
6610,7766,1809400.0,OK,
6611,8809,2023800.0,OK,
6612,6092,704900.0,OK,
6613,9909,548740.0,OK,
6614,E941,733800.0,OK,
6615,1161,1620700.0,OK,
6616,1170,1785400.0,OK,
6617,1404,1726900.0,OK,
6618,1411,1775900.0,OK,
6619,D106,638360.0,OK,
6620,D107,573700.0,OK,
6621,E953,878960.0,OK,
